LOCATION,River MILE,SPP,Species Name,SDATE,Year,Season,SEX,Length(mm),Weight(g),Moisture(%),Lipid(%),Total PCB(ppm),Lipid PCB(ppm)= Total PCB/Lipid (%),OverLimit
BELOW FEDERAL DAM B/T TROY AND GREEN ISLAND,153.2,STB,Striped Bass,20060601,2006,Summer,F,841,6320,77.4,2.03,0.21,10.345,No
BELOW FEDERAL DAM B/T TROY AND GREEN ISLAND,153.2,STB,Striped Bass,20060601,2006,Summer,F,774,6380,67.3,16.4,7.1,43.293,Yes
BELOW FEDERAL DAM B/T TROY AND GREEN ISLAND,153.2,STB,Striped Bass,20060601,2006,Summer,F,844,7440,69.4,3.14,0.36,11.465,No
BELOW FEDERAL DAM B/T TROY AND GREEN ISLAND,153.2,STB,Striped Bass,20060601,2006,Summer,M,944,8500,77.1,3.27,1.04,31.804,No
BELOW FEDERAL DAM B/T TROY AND GREEN ISLAND,153.2,STB,Striped Bass,20061013,2006,Fall,M,516,1200,79.6,0.51,1.05,205.882,No
BELOW FEDERAL DAM B/T TROY AND GREEN ISLAND,153.2,STB,Striped Bass,20061013,2006,Fall,M,489,1240,77.6,2.71,1.71,63.1,No
BELOW FEDERAL DAM B/T TROY AND GREEN ISLAND,153.2,STB,Striped Bass,20061013,2006,Fall,M,504,1300,76.7,2.48,2.22,89.516,Yes
BELOW FEDERAL DAM B/T TROY AND GREEN ISLAND,153.2,STB,Striped Bass,20061013,2006,Fall,M,562,1660,80.8,0.6,1.66,276.667,No
BELOW FEDERAL DAM B/T TROY AND GREEN ISLAND,153.2,STB,Striped Bass,20061013,2006,Fall,M,532,1660,74.7,6.74,3.9,57.864,Yes
BELOW FEDERAL DAM B/T TROY AND GREEN ISLAND,153.2,STB,Striped Bass,20061013,2006,Fall,M,590,1980,80.5,0.59,0.998,169.153,No
BELOW FEDERAL DAM B/T TROY AND GREEN ISLAND,153.2,STB,Striped Bass,20061013,2006,Fall,M,564,2120,75.5,7.72,2.71,35.104,Yes
BELOW FEDERAL DAM B/T TROY AND GREEN ISLAND,153.2,STB,Striped Bass,20061013,2006,Fall,M,588,2240,76.8,4.02,1.9,47.264,No
BELOW FEDERAL DAM B/T TROY AND GREEN ISLAND,153.2,STB,Striped Bass,20061013,2006,Fall,M,608,2560,71.1,12.6,7.98,63.333,Yes
BELOW FEDERAL DAM B/T TROY AND GREEN ISLAND,153.2,STB,Striped Bass,20061013,2006,Fall,M,604,2580,69.8,10.2,5.56,54.51,Yes
BELOW FEDERAL DAM B/T TROY AND GREEN ISLAND,153.2,STB,Striped Bass,20061013,2006,Fall,M,642,3100,72.6,4.36,2.65,60.78,Yes
BELOW FEDERAL DAM B/T TROY AND GREEN ISLAND,153.2,STB,Striped Bass,20061013,2006,Fall,M,720,3880,77,3.14,4.42,140.764,Yes
BELOW FEDERAL DAM B/T TROY AND GREEN ISLAND,153.2,STB,Striped Bass,20061013,2006,Fall,M,802,4920,80.8,0.78,1.92,246.154,No
BELOW FEDERAL DAM B/T TROY AND GREEN ISLAND,153.2,STB,Striped Bass,20061013,2006,Fall,M,852,7980,81.2,0.63,1.8,285.714,No
BELOW FEDERAL DAM B/T TROY AND GREEN ISLAND,153.2,STB,Striped Bass,20061013,2006,Fall,M,982,12247,69.8,9.33,7.67,82.208,Yes
BELOW FEDERAL DAM B/T TROY AND GREEN ISLAND,153.2,STB,Striped Bass,20070511,2007,Spring,U,680,3340,75,3.4,0.825,24.265,No
BELOW FEDERAL DAM B/T TROY AND GREEN ISLAND,153.2,STB,Striped Bass,20070511,2007,Spring,U,787,5560,72.6,6.02,0.795,13.206,No
BELOW FEDERAL DAM B/T TROY AND GREEN ISLAND,153.2,STB,Striped Bass,20070511,2007,Spring,U,830,5900,74.6,4.25,1.35,31.765,No
BELOW FEDERAL DAM B/T TROY AND GREEN ISLAND,153.2,STB,Striped Bass,20070511,2007,Spring,U,813,6360,76.7,3.1,0.485,15.645,No
BELOW FEDERAL DAM B/T TROY AND GREEN ISLAND,153.2,STB,Striped Bass,20070511,2007,Spring,U,811,6380,77.1,1,0.132,13.2,No
BELOW FEDERAL DAM B/T TROY AND GREEN ISLAND,153.2,STB,Striped Bass,20070511,2007,Spring,U,858,7300,75.2,3.55,0.88,24.789,No
BELOW FEDERAL DAM B/T TROY AND GREEN ISLAND,153.2,STB,Striped Bass,20070511,2007,Spring,U,880,7620,75.5,3.64,0.395,10.852,No
BELOW FEDERAL DAM B/T TROY AND GREEN ISLAND,153.2,STB,Striped Bass,20070511,2007,Spring,U,901,7700,77.7,1.49,0.165,11.074,No
BELOW FEDERAL DAM B/T TROY AND GREEN ISLAND,153.2,STB,Striped Bass,20070511,2007,Spring,F,914,9297,76.1,2.72,0.255,9.375,No
BELOW FEDERAL DAM B/T TROY AND GREEN ISLAND,153.2,STB,Striped Bass,20070511,2007,Spring,U,946,9752,74.5,3.99,0.568,14.236,No
BELOW FEDERAL DAM B/T TROY AND GREEN ISLAND,153.2,STB,Striped Bass,20070511,2007,Spring,F,980,10866,77.5,2.28,1.26,55.263,No
BELOW FEDERAL DAM B/T TROY AND GREEN ISLAND,153.2,STB,Striped Bass,20070525,2007,Spring,U,515,1620,75.7,2.86,1,34.965,No
BELOW FEDERAL DAM B/T TROY AND GREEN ISLAND,153.2,STB,Striped Bass,20070525,2007,Spring,U,652,3280,74.6,4.11,1.04,25.304,No
BELOW FEDERAL DAM B/T TROY AND GREEN ISLAND,153.2,STB,Striped Bass,20070525,2007,Spring,U,649,3420,73.6,4.06,2.76,67.98,Yes
BELOW FEDERAL DAM B/T TROY AND GREEN ISLAND,153.2,STB,Striped Bass,20070525,2007,Spring,U,661,3620,73.4,5.13,0.183,3.567,No
BELOW FEDERAL DAM B/T TROY AND GREEN ISLAND,153.2,STB,Striped Bass,20070525,2007,Spring,U,756,5600,74.9,3.79,0.605,15.963,No
BELOW FEDERAL DAM B/T TROY AND GREEN ISLAND,153.2,STB,Striped Bass,20070525,2007,Spring,U,785,5820,74.9,4.18,0.455,10.885,No
BELOW FEDERAL DAM B/T TROY AND GREEN ISLAND,153.2,STB,Striped Bass,20070525,2007,Spring,U,796,6000,73.8,4.45,3.54,79.551,Yes
BELOW FEDERAL DAM B/T TROY AND GREEN ISLAND,153.2,STB,Striped Bass,20070525,2007,Spring,U,838,7500,73.7,4.58,0.685,14.956,No
BELOW FEDERAL DAM B/T TROY AND GREEN ISLAND,153.2,STB,Striped Bass,20070525,2007,Spring,U,867,9072,75.1,3.27,0.645,19.725,No
BELOW FEDERAL DAM B/T TROY AND GREEN ISLAND,153.2,STB,Striped Bass,20070919,2007,Fall,U,484,1170,77.2,1.51,1.13,74.834,No
BELOW FEDERAL DAM B/T TROY AND GREEN ISLAND,153.2,STB,Striped Bass,20070919,2007,Fall,U,506,1420,78.7,1.03,1.175,114.078,No
BELOW FEDERAL DAM B/T TROY AND GREEN ISLAND,153.2,STB,Striped Bass,20070919,2007,Fall,U,500,1426,75.8,2.53,2.41,95.257,Yes
BELOW FEDERAL DAM B/T TROY AND GREEN ISLAND,153.2,STB,Striped Bass,20070919,2007,Fall,U,527,1502,77.9,1.89,1.763,93.28,No
BELOW FEDERAL DAM B/T TROY AND GREEN ISLAND,153.2,STB,Striped Bass,20070919,2007,Fall,U,495,1686,67.3,12.8,3.24,25.313,Yes
BELOW FEDERAL DAM B/T TROY AND GREEN ISLAND,153.2,STB,Striped Bass,20070919,2007,Fall,U,648,3250,73.5,5.91,5.36,90.694,Yes
BELOW FEDERAL DAM B/T TROY AND GREEN ISLAND,153.2,STB,Striped Bass,20070919,2007,Fall,U,645,3420,73.4,4.51,3.06,67.849,Yes
BELOW FEDERAL DAM B/T TROY AND GREEN ISLAND,153.2,STB,Striped Bass,20070919,2007,Fall,U,679,3480,72.4,6.27,2.55,40.67,Yes
BELOW FEDERAL DAM B/T TROY AND GREEN ISLAND,153.2,STB,Striped Bass,20071017,2007,Fall,U,518,1648,72.9,4.91,3.04,61.914,Yes
BELOW FEDERAL DAM B/T TROY AND GREEN ISLAND,153.2,STB,Striped Bass,20071017,2007,Fall,U,538,1686,75.4,4.84,2.82,58.264,Yes
BELOW FEDERAL DAM B/T TROY AND GREEN ISLAND,153.2,STB,Striped Bass,20071017,2007,Fall,U,507,1688,68,9.87,2.85,28.875,Yes
BELOW FEDERAL DAM B/T TROY AND GREEN ISLAND,153.2,STB,Striped Bass,20071017,2007,Fall,U,531,1780,71.7,6.49,2.61,40.216,Yes
BELOW FEDERAL DAM B/T TROY AND GREEN ISLAND,153.2,STB,Striped Bass,20071017,2007,Fall,U,513,1820,70.7,7.38,2.44,33.062,Yes
BELOW FEDERAL DAM B/T TROY AND GREEN ISLAND,153.2,STB,Striped Bass,20071017,2007,Fall,U,554,2004,77,1.28,0.9,70.313,No
BELOW FEDERAL DAM B/T TROY AND GREEN ISLAND,153.2,STB,Striped Bass,20071017,2007,Fall,U,579,2066,77.7,2.33,0.435,18.67,No
BELOW FEDERAL DAM B/T TROY AND GREEN ISLAND,153.2,STB,Striped Bass,20071017,2007,Fall,U,621,3052,75.2,3.41,1.72,50.44,No
BELOW FEDERAL DAM B/T TROY AND GREEN ISLAND,153.2,STB,Striped Bass,20071017,2007,Fall,U,647,3224,71.5,6.87,3.62,52.693,Yes
BELOW FEDERAL DAM B/T TROY AND GREEN ISLAND,153.2,STB,Striped Bass,20071017,2007,Fall,U,648,3780,68.6,8.95,2.92,32.626,Yes
BELOW FEDERAL DAM B/T TROY AND GREEN ISLAND,153.2,STB,Striped Bass,20071017,2007,Fall,U,648,3790,77.1,1.9,2.29,120.526,Yes
BELOW FEDERAL DAM B/T TROY AND GREEN ISLAND,153.2,STB,Striped Bass,20071017,2007,Fall,U,739,4624,75.3,3.93,4.19,106.616,Yes
BELOW FEDERAL DAM B/T TROY AND GREEN ISLAND,153.2,STB,Striped Bass,20080512,2008,Spring,M,540,2182,78.5,1.62,0.809,49.938,No
BELOW FEDERAL DAM B/T TROY AND GREEN ISLAND,153.2,STB,Striped Bass,20080512,2008,Spring,F,574,2228,74.3,4.7,0.71,15.106,No
BELOW FEDERAL DAM B/T TROY AND GREEN ISLAND,153.2,STB,Striped Bass,20080512,2008,Spring,M,616,2512,67.6,4.33,0.569,13.141,No
BELOW FEDERAL DAM B/T TROY AND GREEN ISLAND,153.2,STB,Striped Bass,20080512,2008,Spring,M,709,3908,71.3,8.53,1.927,22.591,No
BELOW FEDERAL DAM B/T TROY AND GREEN ISLAND,153.2,STB,Striped Bass,20080512,2008,Spring,F,741,4846,76.7,5.99,0.415,6.928,No
BELOW FEDERAL DAM B/T TROY AND GREEN ISLAND,153.2,STB,Striped Bass,20080512,2008,Spring,F,759,5650,66.3,13.8,0.493,3.572,No
BELOW FEDERAL DAM B/T TROY AND GREEN ISLAND,153.2,STB,Striped Bass,20080512,2008,Spring,U,824,6050,93.4,3.27,0.439,13.425,No
BELOW FEDERAL DAM B/T TROY AND GREEN ISLAND,153.2,STB,Striped Bass,20080512,2008,Spring,F,828,6880,72.9,6.49,0.415,6.394,No
BELOW FEDERAL DAM B/T TROY AND GREEN ISLAND,153.2,STB,Striped Bass,20080512,2008,Spring,F,832,7720,74.6,6.14,0.415,6.759,No
BELOW FEDERAL DAM B/T TROY AND GREEN ISLAND,153.2,STB,Striped Bass,20080512,2008,Spring,F,919,8900,76.6,2.71,0.161,5.941,No
BELOW FEDERAL DAM B/T TROY AND GREEN ISLAND,153.2,STB,Striped Bass,20080527,2008,Spring,F,568,2520,73,7.77,5.159,66.396,Yes
BELOW FEDERAL DAM B/T TROY AND GREEN ISLAND,153.2,STB,Striped Bass,20080527,2008,Spring,F,601,2560,75.9,3.92,2.489,63.495,Yes
BELOW FEDERAL DAM B/T TROY AND GREEN ISLAND,153.2,STB,Striped Bass,20080527,2008,Spring,M,599,2570,74.4,5.02,1.669,33.247,No
BELOW FEDERAL DAM B/T TROY AND GREEN ISLAND,153.2,STB,Striped Bass,20080527,2008,Spring,F,616,2780,76.5,3.09,0.615,19.903,No
BELOW FEDERAL DAM B/T TROY AND GREEN ISLAND,153.2,STB,Striped Bass,20080527,2008,Spring,M,605,2820,74.2,6.4,3.439,53.734,Yes
BELOW FEDERAL DAM B/T TROY AND GREEN ISLAND,153.2,STB,Striped Bass,20080527,2008,Spring,F,608,3020,73.4,8.09,3.459,42.756,Yes
BELOW FEDERAL DAM B/T TROY AND GREEN ISLAND,153.2,STB,Striped Bass,20080527,2008,Spring,F,669,3880,77.3,2.64,0.997,37.765,No
BELOW FEDERAL DAM B/T TROY AND GREEN ISLAND,153.2,STB,Striped Bass,20080527,2008,Spring,F,735,4600,74.8,5.89,0.806,13.684,No
BELOW FEDERAL DAM B/T TROY AND GREEN ISLAND,153.2,STB,Striped Bass,20080527,2008,Spring,F,772,6320,80.7,1.4,0.213,15.214,No
BELOW FEDERAL DAM B/T TROY AND GREEN ISLAND,153.2,STB,Striped Bass,20080527,2008,Spring,M,863,6960,78.4,2.48,0.253,10.202,No
BELOW FEDERAL DAM B/T TROY AND GREEN ISLAND,153.2,STB,Striped Bass,20080922,2008,Fall,F,478,1022,75,4.89,2.362,48.303,Yes
BELOW FEDERAL DAM B/T TROY AND GREEN ISLAND,153.2,STB,Striped Bass,20080922,2008,Fall,F,499,1026,79.9,0.47,0.469,99.787,No
BELOW FEDERAL DAM B/T TROY AND GREEN ISLAND,153.2,STB,Striped Bass,20080922,2008,Fall,M,490,1096,76.2,3.74,1.782,47.647,No
BELOW FEDERAL DAM B/T TROY AND GREEN ISLAND,153.2,STB,Striped Bass,20080922,2008,Fall,M,493,1108,74.6,2.29,1.339,58.472,No
BELOW FEDERAL DAM B/T TROY AND GREEN ISLAND,153.2,STB,Striped Bass,20080922,2008,Fall,F,495,1128,75.3,2.78,1.299,46.727,No
BELOW FEDERAL DAM B/T TROY AND GREEN ISLAND,153.2,STB,Striped Bass,20080922,2008,Fall,F,510,1162,76,4.13,1.989,48.16,No
BELOW FEDERAL DAM B/T TROY AND GREEN ISLAND,153.2,STB,Striped Bass,20080922,2008,Fall,F,502,1186,78.3,1.54,1.062,68.961,No
BELOW FEDERAL DAM B/T TROY AND GREEN ISLAND,153.2,STB,Striped Bass,20080922,2008,Fall,F,536,1280,77.8,0.89,0.682,76.629,No
BELOW FEDERAL DAM B/T TROY AND GREEN ISLAND,153.2,STB,Striped Bass,20080922,2008,Fall,M,527,1338,73,7.53,3.789,50.319,Yes
BELOW FEDERAL DAM B/T TROY AND GREEN ISLAND,153.2,STB,Striped Bass,20080922,2008,Fall,F,537,1496,73.5,7.73,2.792,36.119,Yes
BELOW FEDERAL DAM B/T TROY AND GREEN ISLAND,153.2,STB,Striped Bass,20080922,2008,Fall,M,559,1664,74.4,6.05,1.982,32.76,No
BELOW FEDERAL DAM B/T TROY AND GREEN ISLAND,153.2,STB,Striped Bass,20080922,2008,Fall,M,595,2072,71.5,4.65,4.762,102.409,Yes
BELOW FEDERAL DAM B/T TROY AND GREEN ISLAND,153.2,STB,Striped Bass,20080922,2008,Fall,F,596,2122,71.3,6.97,3.412,48.953,Yes
BELOW FEDERAL DAM B/T TROY AND GREEN ISLAND,153.2,STB,Striped Bass,20080922,2008,Fall,M,610,2138,70.6,6.99,2.532,36.223,Yes
BELOW FEDERAL DAM B/T TROY AND GREEN ISLAND,153.2,STB,Striped Bass,20080922,2008,Fall,M,647,2774,72.2,8.38,4.402,52.53,Yes
BELOW FEDERAL DAM B/T TROY AND GREEN ISLAND,153.2,STB,Striped Bass,20080922,2008,Fall,M,673,2906,74.2,6.1,3.002,49.213,Yes
BELOW FEDERAL DAM B/T TROY AND GREEN ISLAND,153.2,STB,Striped Bass,20080922,2008,Fall,M,701,3292,69.4,12.1,4.542,37.537,Yes
BELOW FEDERAL DAM B/T TROY AND GREEN ISLAND,153.2,STB,Striped Bass,20080922,2008,Fall,M,715,3622,74.7,6.05,4.162,68.793,Yes
BELOW FEDERAL DAM B/T TROY AND GREEN ISLAND,153.2,STB,Striped Bass,20080922,2008,Fall,M,697,3658,75.3,6.26,7.162,114.409,Yes
BELOW FEDERAL DAM B/T TROY AND GREEN ISLAND,153.2,STB,Striped Bass,20080922,2008,Fall,M,746,4230,65.7,15.8,3.902,24.696,Yes
BELOW FEDERAL DAM B/T TROY AND GREEN ISLAND,153.2,STB,Striped Bass,20080922,2008,Fall,F,1031,9865,78,3.33,2.332,70.03,Yes
BELOW FEDERAL DAM B/T TROY AND GREEN ISLAND,153.2,STB,Striped Bass,20090515,2009,Spring,M,602,2420,78,3.67,0.702,19.128,No
BELOW FEDERAL DAM B/T TROY AND GREEN ISLAND,153.2,STB,Striped Bass,20090515,2009,Spring,M,741,4670,80.2,1.75,0.383,21.886,No
BELOW FEDERAL DAM B/T TROY AND GREEN ISLAND,153.2,STB,Striped Bass,20090515,2009,Spring,F,748,4870,75.4,6.11,1.472,24.092,No
BELOW FEDERAL DAM B/T TROY AND GREEN ISLAND,153.2,STB,Striped Bass,20090515,2009,Spring,F,784,5090,75,5.09,0.315,6.189,No
BELOW FEDERAL DAM B/T TROY AND GREEN ISLAND,153.2,STB,Striped Bass,20090515,2009,Spring,F,774,5500,79,2.55,0.291,11.412,No
BELOW FEDERAL DAM B/T TROY AND GREEN ISLAND,153.2,STB,Striped Bass,20090515,2009,Spring,F,815,5510,76.8,2.99,0.164,5.485,No
BELOW FEDERAL DAM B/T TROY AND GREEN ISLAND,153.2,STB,Striped Bass,20090515,2009,Spring,F,807,5885,78,3.91,0.384,9.821,No
BELOW FEDERAL DAM B/T TROY AND GREEN ISLAND,153.2,STB,Striped Bass,20090515,2009,Spring,F,811,6020,78.4,1.75,0.143,8.171,No
BELOW FEDERAL DAM B/T TROY AND GREEN ISLAND,153.2,STB,Striped Bass,20090515,2009,Spring,F,869,7280,81.1,2.87,0.194,6.76,No
BELOW FEDERAL DAM B/T TROY AND GREEN ISLAND,153.2,STB,Striped Bass,20090515,2009,Spring,F,882,8620,77.8,1.99,0.107,5.377,No
BELOW FEDERAL DAM B/T TROY AND GREEN ISLAND,153.2,STB,Striped Bass,20090529,2009,Spring,M,589,2204,74.4,7.19,1.392,19.36,No
BELOW FEDERAL DAM B/T TROY AND GREEN ISLAND,153.2,STB,Striped Bass,20090529,2009,Spring,M,622,2374,81.1,0.49,1.272,259.592,No
BELOW FEDERAL DAM B/T TROY AND GREEN ISLAND,153.2,STB,Striped Bass,20090529,2009,Spring,M,617,2474,78.7,1.49,0.424,28.456,No
BELOW FEDERAL DAM B/T TROY AND GREEN ISLAND,153.2,STB,Striped Bass,20090529,2009,Spring,M,658,2718,80.2,1.2,1.107,92.25,No
BELOW FEDERAL DAM B/T TROY AND GREEN ISLAND,153.2,STB,Striped Bass,20090529,2009,Spring,M,626,2928,80.9,1.58,0.997,63.101,No
BELOW FEDERAL DAM B/T TROY AND GREEN ISLAND,153.2,STB,Striped Bass,20090529,2009,Spring,F,667,3742,74.5,5.66,1.442,25.477,No
BELOW FEDERAL DAM B/T TROY AND GREEN ISLAND,153.2,STB,Striped Bass,20090529,2009,Spring,M,790,5160,77.2,5.2,2.022,38.885,Yes
BELOW FEDERAL DAM B/T TROY AND GREEN ISLAND,153.2,STB,Striped Bass,20090529,2009,Spring,F,804,5950,76.5,2.6,0.273,10.5,No
BELOW FEDERAL DAM B/T TROY AND GREEN ISLAND,153.2,STB,Striped Bass,20090529,2009,Spring,M,835,6620,70.4,9.81,2.272,23.16,Yes
BELOW FEDERAL DAM B/T TROY AND GREEN ISLAND,153.2,STB,Striped Bass,20090529,2009,Spring,F,882,9072,75.2,6.24,0.535,8.574,No
BELOW FEDERAL DAM B/T TROY AND GREEN ISLAND,153.2,STB,Striped Bass,20090911,2009,Fall,M,500,1230,78.2,1.69,1.438,85.089,No
BELOW FEDERAL DAM B/T TROY AND GREEN ISLAND,153.2,STB,Striped Bass,20090911,2009,Fall,M,504,1230,76.8,3.1,1.748,56.387,No
BELOW FEDERAL DAM B/T TROY AND GREEN ISLAND,153.2,STB,Striped Bass,20090911,2009,Fall,M,515,1360,76.1,4.53,2.288,50.508,Yes
BELOW FEDERAL DAM B/T TROY AND GREEN ISLAND,153.2,STB,Striped Bass,20090911,2009,Fall,F,576,1950,77.3,3.61,2.238,61.994,Yes
BELOW FEDERAL DAM B/T TROY AND GREEN ISLAND,153.2,STB,Striped Bass,20090911,2009,Fall,M,608,2160,77.6,2.6,2.238,86.077,Yes
BELOW FEDERAL DAM B/T TROY AND GREEN ISLAND,153.2,STB,Striped Bass,20090911,2009,Fall,M,613,2300,78,1.99,1.268,63.719,No
BELOW FEDERAL DAM B/T TROY AND GREEN ISLAND,153.2,STB,Striped Bass,20090911,2009,Fall,M,640,2720,69.6,11.2,5.158,46.054,Yes
BELOW FEDERAL DAM B/T TROY AND GREEN ISLAND,153.2,STB,Striped Bass,20090911,2009,Fall,F,665,2860,74,6.35,2.068,32.567,Yes
BELOW FEDERAL DAM B/T TROY AND GREEN ISLAND,153.2,STB,Striped Bass,20090911,2009,Fall,F,727,3650,79.4,0.79,1.093,138.354,No
BELOW FEDERAL DAM B/T TROY AND GREEN ISLAND,153.2,STB,Striped Bass,20090911,2009,Fall,F,762,4370,71.4,4.05,6.838,168.84,Yes
BELOW FEDERAL DAM B/T TROY AND GREEN ISLAND,153.2,STB,Striped Bass,20090911,2009,Fall,M,755,4540,78.1,1.25,4.728,378.24,Yes
BELOW FEDERAL DAM B/T TROY AND GREEN ISLAND,153.2,STB,Striped Bass,20090925,2009,Fall,M,510,1380,72.1,8.06,3.207,39.789,Yes
BELOW FEDERAL DAM B/T TROY AND GREEN ISLAND,153.2,STB,Striped Bass,20090925,2009,Fall,M,671,2320,78.8,0.3,1.841,613.667,No
BELOW FEDERAL DAM B/T TROY AND GREEN ISLAND,153.2,STB,Striped Bass,20090925,2009,Fall,M,660,2330,79.2,2.38,1.987,83.487,No
BELOW FEDERAL DAM B/T TROY AND GREEN ISLAND,153.2,STB,Striped Bass,20090925,2009,Fall,F,653,2640,79.1,1.13,1.257,111.239,No
BELOW FEDERAL DAM B/T TROY AND GREEN ISLAND,153.2,STB,Striped Bass,20090925,2009,Fall,F,742,4060,68.3,11.2,4.787,42.741,Yes
BELOW FEDERAL DAM B/T TROY AND GREEN ISLAND,153.2,STB,Striped Bass,20100507,2010,Spring,F,751,4400,76.7,5.09,0.789,15.501,No
BELOW FEDERAL DAM B/T TROY AND GREEN ISLAND,153.2,STB,Striped Bass,20100507,2010,Spring,F,748,4780,77,1.62,0.277,17.099,No
BELOW FEDERAL DAM B/T TROY AND GREEN ISLAND,153.2,STB,Striped Bass,20100507,2010,Spring,F,776,5220,74,4.04,0.486,12.03,No
BELOW FEDERAL DAM B/T TROY AND GREEN ISLAND,153.2,STB,Striped Bass,20100507,2010,Spring,F,783,5240,77.4,2.59,0.266,10.27,No
BELOW FEDERAL DAM B/T TROY AND GREEN ISLAND,153.2,STB,Striped Bass,20100507,2010,Spring,F,779,5380,75.9,2.45,0.299,12.204,No
BELOW FEDERAL DAM B/T TROY AND GREEN ISLAND,153.2,STB,Striped Bass,20100507,2010,Spring,F,795,5690,78.9,2.37,0.197,8.312,No
BELOW FEDERAL DAM B/T TROY AND GREEN ISLAND,153.2,STB,Striped Bass,20100507,2010,Spring,F,794,6020,76.7,4.41,0.231,5.238,No
BELOW FEDERAL DAM B/T TROY AND GREEN ISLAND,153.2,STB,Striped Bass,20100507,2010,Spring,F,829,6880,79,1.53,0.065,4.248,No
BELOW FEDERAL DAM B/T TROY AND GREEN ISLAND,153.2,STB,Striped Bass,20100507,2010,Spring,F,861,7720,77,4.4,0.388,8.818,No
BELOW FEDERAL DAM B/T TROY AND GREEN ISLAND,153.2,STB,Striped Bass,20100507,2010,Spring,F,880,7950,77.7,3.34,0.189,5.659,No
BELOW FEDERAL DAM B/T TROY AND GREEN ISLAND,153.2,STB,Striped Bass,20100507,2010,Spring,F,873,8080,78.4,4.17,0.536,12.854,No
BELOW FEDERAL DAM B/T TROY AND GREEN ISLAND,153.2,STB,Striped Bass,20100507,2010,Spring,F,891,8130,75.7,2.94,0.404,13.741,No
BELOW FEDERAL DAM B/T TROY AND GREEN ISLAND,153.2,STB,Striped Bass,20100507,2010,Spring,F,892,8160,74.2,3.78,0.434,11.481,No
BELOW FEDERAL DAM B/T TROY AND GREEN ISLAND,153.2,STB,Striped Bass,20100507,2010,Spring,F,919,9400,72.3,9.33,0.685,7.342,No
BELOW FEDERAL DAM B/T TROY AND GREEN ISLAND,153.2,STB,Striped Bass,20100524,2010,Spring,M,576,1970,77.4,1.47,0.416,28.299,No
BELOW FEDERAL DAM B/T TROY AND GREEN ISLAND,153.2,STB,Striped Bass,20100524,2010,Spring,M,577,2170,80,0.457,0.786,171.991,No
BELOW FEDERAL DAM B/T TROY AND GREEN ISLAND,153.2,STB,Striped Bass,20100524,2010,Spring,F,632,2920,76.7,2.09,1.166,55.789,No
BELOW FEDERAL DAM B/T TROY AND GREEN ISLAND,153.2,STB,Striped Bass,20100524,2010,Spring,F,673,3280,77.9,2.2,0.729,33.136,No
BELOW FEDERAL DAM B/T TROY AND GREEN ISLAND,153.2,STB,Striped Bass,20100524,2010,Spring,M,703,4180,71.8,6.81,0.786,11.542,No
BELOW FEDERAL DAM B/T TROY AND GREEN ISLAND,153.2,STB,Striped Bass,20100524,2010,Spring,F,893,10419,69.8,9,1.346,14.956,No
BELOW FEDERAL DAM B/T TROY AND GREEN ISLAND,153.2,STB,Striped Bass,20100914,2010,Fall,M,397,700,73.2,6.31,2.049,32.472,Yes
BELOW FEDERAL DAM B/T TROY AND GREEN ISLAND,153.2,STB,Striped Bass,20100914,2010,Fall,M,414,720,75.1,4.43,1.549,34.966,No
BELOW FEDERAL DAM B/T TROY AND GREEN ISLAND,153.2,STB,Striped Bass,20100914,2010,Fall,F,503,1160,73.6,5.52,2.219,40.199,Yes
BELOW FEDERAL DAM B/T TROY AND GREEN ISLAND,153.2,STB,Striped Bass,20100914,2010,Fall,M,527,1380,73.2,6.38,2.369,37.132,Yes
BELOW FEDERAL DAM B/T TROY AND GREEN ISLAND,153.2,STB,Striped Bass,20100914,2010,Fall,M,523,1560,72.2,8.47,2.929,34.581,Yes
BELOW FEDERAL DAM B/T TROY AND GREEN ISLAND,153.2,STB,Striped Bass,20101018,2010,Fall,M,778,3500,74.9,5.08,1.43,28.15,No
BELOW FEDERAL DAM B/T TROY AND GREEN ISLAND,153.2,STB,Striped Bass,20101018,2010,Fall,M,697,4120,75.8,4.93,3.07,62.272,Yes
BELOW FEDERAL DAM B/T TROY AND GREEN ISLAND,153.2,STB,Striped Bass,20110525,2011,Spring,U,452,1050,75.3,2.95,1.67,56.61,No
BELOW FEDERAL DAM B/T TROY AND GREEN ISLAND,153.2,STB,Striped Bass,20110525,2011,Spring,U,454,1160,73.2,6.31,2.9,45.959,Yes
BELOW FEDERAL DAM B/T TROY AND GREEN ISLAND,153.2,STB,Striped Bass,20110525,2011,Spring,F,583,2120,75.2,3.9,3.36,86.154,Yes
BELOW FEDERAL DAM B/T TROY AND GREEN ISLAND,153.2,STB,Striped Bass,20110525,2011,Spring,M,622,2610,77.4,1.01,0.272,26.931,No
BELOW FEDERAL DAM B/T TROY AND GREEN ISLAND,153.2,STB,Striped Bass,20110525,2011,Spring,F,670,3450,78.3,1.43,0.097,6.783,No
BELOW FEDERAL DAM B/T TROY AND GREEN ISLAND,153.2,STB,Striped Bass,20110525,2011,Spring,F,762,4300,74.4,5.72,1,17.483,No
BELOW FEDERAL DAM B/T TROY AND GREEN ISLAND,153.2,STB,Striped Bass,20110525,2011,Spring,F,744,5160,75,1.95,0.062,3.179,No
